delta 1.0
u 0 0.0 0.0
x 80971 -574.366421369455 381.75320449835726 -0.13578130731688587
u 80972 0.9832974747420867 -0.004698823799649149
x 80972 -573.2796064877326 381.4951939158393 -0.3303902396158698
u 80973 0.9669386956779793 0.0028211914370790303
x 80973 -572.1511146711415 381.11016244169116 -0.3272215259052915
u 80974 0.9936214350048831 -0.0017679351117372384
x 80974 -571.1654012386985 380.88556461467863 -0.1208352061039446
u 80975 1.0269606332714245 -0.010603788415474096
x 80975 -570.0690598234789 380.7667548738669 -0.09506085048073176
u 80976 1.0198892714275467 0.009177914970663309
x 80976 -568.9221210511768 380.74919265670854 0.06443873672930645
u 80977 1.0334896943900977 0.003640219341191514
x 80977 -568.0416605156188 380.85190592420395 0.16782854219817533
u 80978 1.0110036708565329 0.012228445967328572
x 80978 -567.0089486211422 381.1596704995774 0.411442530231263
u 80979 1.011319764157822 -0.006273700786388456
x 80979 -566.0175557011629 381.6569524297178 0.5184098264195889
u 80980 0.9750669707368421 6.601987937052737e-05
x 80980 -565.4221829217926 382.0403584360084 0.6258482271453225
u 80981 1.0194511760094922 0.0043930383616172285
x 80981 -564.6579063959088 382.73198049789187 0.845223788334823
z 80981 7938 8.451708259960851 -0.3715739209482418
u 80982 1.0149449334274308 0.0018399182501129619
x 80982 -563.9980292059896 383.3996813493731 0.737358769851487
z 80982 96 7.658246769164865 -0.5756917890264006
z 80982 7938 7.515448541092709 -0.42258286621197394
u 80983 1.0063429433429196 -0.0032192205488562075
x 80983 -563.3727982009971 384.0518017579988 0.875533150173819
z 80983 96 6.835113301952186 -0.6525140664566371
z 80983 7938 6.609773637730124 -0.4816209317158231
u 80984 0.9729242937982745 0.007019330980476876
x 80984 -562.4485435453093 384.947884070558 0.6643127595716045
z 80984 96 6.0931157650370675 -0.757085538752106
z 80984 7938 5.766987082638213 -0.5673930352972292
u 80985 0.936700256179227 -0.005216388240181948
x 80985 -561.7390910695954 385.6723662472438 0.9274456809323777
z 80985 96 5.448511683421656 -0.8698912019109764
z 80985 7938 5.0009479471693465 -0.6625969994325835
u 80986 0.9971592454432945 -0.010999095758241293
x 80986 -561.2363234133289 386.4127581183946 1.0210850412750467
z 80986 96 4.860805954334815 -1.015583944848899
z 80986 7938 4.255249351224204 -0.7952280912211322
u 80987 1.0451175992899802 0.0024650664296212705
x 80987 -560.830059397727 387.16873106602634 1.1342629490842357
z 80987 96 4.40166493316482 -1.2213722181727995
z 80987 7938 3.6027817617000095 -1.00658758427004
z 80987 15983 7.870599242491607 -0.8819791183635712
u 80988 0.9811653888826471 0.002072536468853122
x 80988 -560.5289864483319 387.8838310177092 1.2103365246420354
z 80988 96 4.16996846571136 -1.4464462561579126
z 80988 7938 3.1887821648816623 -1.2718629849918344
z 80988 15983 7.287272348349383 -0.9882714371653183
u 80989 1.102340393224462 -1.5707963267948966
x 80989 -559.5955623964297 388.3606879716158 -0.265727396785004
z 80989 96 3.4409520339992508 -0.0536653092944821
z 80989 3822 8.013827623329853 0.2049426546718922
z 80989 6639 8.343334455379717 -0.20558396983915017
z 80989 7938 2.3575675937896996 0.10083723141493861
z 80989 15428 8.048177306148668 0.1644547938719132
z 80989 15983 6.318335924101977 0.5508713478014435
u 80990 0.9978462583742852 -0.003068285341569103
x 80990 -558.6899652389789 388.08100440149104 -0.3333645252143014
z 80990 96 2.44501468687688 -0.07186447517669148
z 80990 3822 7.0401495324713785 0.23707282082151337
z 80990 6639 7.368964586168547 -0.22995857205306347
z 80990 7938 1.3687496108783275 0.1784751019457489
z 80990 8435 7.837407190009751 0.16856461648033827
z 80990 15428 7.065970150915793 0.19085841656885671
z 80990 15983 5.49391339738671 0.6493910908583498
u 80991 1.0056715807552972 0.0011853862682136686
x 80991 -557.899542770667 387.82109994931255 -0.3019964443375178
z 80991 96 1.4438186623707887 -0.12349612419195699
z 80991 3822 6.067043865869601 0.2747317513128844
z 80991 6639 6.394033739623171 -0.2670930596751493
z 80991 8435 6.847953931582762 0.19193375291485593
z 80991 15428 6.08142175952503 0.22095246664027002
z 80991 15983 4.731763876696332 0.7769820042516971
u 80992 0.9972551713462096 -0.0008989581339893675
x 80992 -556.9644120604327 387.56094904363016 -0.24067624591144154
z 80992 908 8.301526849896925 0.08859793669026272
z 80992 1674 8.047631346135109 0.8919876531077211
z 80992 3822 5.114492928563888 0.3286374209096774
z 80992 6639 5.43837290046914 -0.3145310254367475
z 80992 8435 5.872193270786469 0.2253090617538933
z 80992 15428 5.113200926038506 0.2646938260380671
z 80992 15983 4.081396604529549 0.950125104794318
u 80993 0.9564580025018811 0.0032864851767258154
x 80993 -555.9222854899688 387.13052157569354 -0.5426972121754661
z 80993 908 7.349152372985456 0.09661418029457591
z 80993 1674 7.4829044428616385 0.9882176047665956
z 80993 3367 8.061585616587879 0.4538382492312807
z 80993 3822 4.219913520901241 0.398215986411921
z 80993 6639 4.539077992395667 -0.383383064405193
z 80993 6763 8.446987276348246 -0.4983927009431497
z 80993 7492 8.322451488381304 -0.08877622352630166
z 80993 8435 4.94411382601209 0.26494489182724656
z 80993 10983 8.330563058727245 0.7010185953808374
z 80993 15428 4.197019623685737 0.3206996448507349
z 80993 15983 3.608540012511253 1.1639038302219404
z 80993 16111 7.960986706230174 -0.5467762481955396
u 80994 0.994711645766814 -0.0022201766730252192
x 80994 -555.1785339891604 386.61142088440573 -0.6759991786695574
z 80994 908 6.359927474385509 0.11409499746187679
z 80994 1674 6.986185238265075 1.1097033539021464
z 80994 3367 7.181366600976181 0.516960810427979
z 80994 3822 3.3260239231636066 0.5169771707038362
z 80994 4850 8.271827164231732 -0.23889783848445223
z 80994 6639 3.635153076311454 -0.48341578857994305
z 80994 6763 7.587605452502316 -0.5587516934520842
z 80994 7492 7.332077206383285 -0.09843438626900713
z 80994 8348 8.262594320077516 -0.36168161769219864
z 80994 8435 3.992975089277956 0.33271121660370095
z 80994 10983 7.598338519096532 0.7878884116246345
z 80994 12369 8.463155697699536 0.42277817399314976
z 80994 15428 3.2685486539364574 0.41932317844883915
z 80994 15983 3.343235596303492 1.4430170188046443
z 80994 16111 7.129440661993691 -0.6170295166534441
u 80995 0.9438187570193954 0.006415284905560693
x 80995 -554.186091081517 385.753751392212 -0.749361900320241
z 80995 908 5.422912840912327 0.12694048641948452
z 80995 1674 6.617575540624091 1.2311602944942557
z 80995 3127 8.484416098306273 0.9372148091134971
z 80995 3367 6.376283623632052 0.5833541419405268
z 80995 3520 7.9374978185684055 -0.0013270013610453546
z 80995 3822 2.546655002709877 0.6937259159866311
z 80995 4850 7.3590157805224585 -0.27606631432531437
z 80995 6639 2.83545984886251 -0.6461275990867126
z 80995 6763 6.807537048472 -0.6391095848558912
z 80995 7492 6.393848437317064 -0.11982812684239397
z 80995 8348 7.388595174052371 -0.41369609478984204
z 80995 8435 3.114939228909853 0.4244954240752685
z 80995 10376 8.118093946808601 0.21309926688050895
z 80995 10983 6.962493459191968 0.8774049305498011
z 80995 12369 7.610919134842165 0.4669014468451036
z 80995 15428 2.43533828334064 0.5702078630358507
z 80995 15983 3.3531691885815014 1.7194157307608213
z 80995 16111 6.38502742976101 -0.7094663949632762
u 80996 1.00696499840511 -0.0006536798780589344
x 80996 -553.8599244220911 385.3884345331677 -0.9345490446548186
z 80996 908 4.425937496943218 0.15647524291719694
z 80996 1674 6.353776153612807 1.3818229270087645
z 80996 3127 7.930175511244943 1.0404064999714544
z 80996 3367 5.563776286890326 0.68391512323866
z 80996 3520 6.93053341491285 -0.0008186389213569178
z 80996 3822 1.8860378192684393 1.0429094117145077
z 80996 4850 6.395968121472853 -0.3182894658842126
z 80996 6639 2.119756647143355 -0.9354152330478471
z 80996 6763 6.029089991640065 -0.7382003047107357
z 80996 7189 7.9929185724191205 -0.7617644962367907
z 80996 7492 5.395400605108394 -0.14142623629437168
z 80996 8132 8.40093007418021 0.3399456145252917
z 80996 8348 6.479083046408977 -0.47551392602869846
z 80996 8435 2.236330429166304 0.6118163416845124
z 80996 10376 7.137163604094177 0.2436410825793227
z 80996 10983 6.366450059390967 1.0000377538426317
z 80996 12369 6.727187247725301 0.5350268337053659
z 80996 15428 1.6784155216526773 0.900839470121003
z 80996 15983 3.6414074512720536 1.9970681665974785
z 80996 16111 5.658937293693603 -0.8249463096335452
u 80997 0.9522392354495182 0.01253730532859603
x 80997 -553.2039242563347 384.6045059673005 -0.8134691059371488
z 80997 908 3.4873388794257116 0.18480982209046593
z 80997 1674 6.239364065100734 1.5195680521853312
z 80997 3127 7.488183537709528 1.1373760974423242
z 80997 3254 8.26277558909955 -1.026697439149196
z 80997 3367 4.858756836005837 0.7945627770672541
z 80997 3520 5.978328140242367 -0.014484804643384752
z 80997 3822 1.6233301745320297 1.5596142670112867
z 80997 4850 5.501835693027023 -0.38604687953597816
z 80997 6639 1.7391469391831569 -1.4065650787035742
z 80997 6763 5.3676919639534955 -0.871232469007654
z 80997 7189 7.3378787289862375 -0.8645780974557349
z 80997 7380 7.736873164865803 -0.24620541797547224
z 80997 7492 4.455738657933755 -0.18541787720484892
z 80997 8132 7.507698542593168 0.36896092842202943
z 80997 8348 5.652489489741285 -0.5661894735155033
z 80997 8435 1.5511929971293468 0.9562345148330911
z 80997 10376 6.2156665561652735 0.26713621560688594
z 80997 10983 5.9011857892702295 1.1231525033648877
z 80997 12369 5.924503078732806 0.6036596747799359
z 80997 14485 8.439094335662825 -0.06159708538052033
z 80997 15428 1.3127431149627928 1.4896453475989837
z 80997 16111 5.066229320746406 -0.9767870596909356
u 80998 1.0391683789844097 -0.0020448340364298176
x 80998 -552.281794173442 383.8246687280327 -0.5905053397917923
z 80998 908 2.4735253047309698 0.26455539146086116
z 80998 1674 6.2736563201864675 1.687808154576075
z 80998 3127 7.115554548522515 1.2724132305173859
z 80998 3254 7.774885554555886 -1.1391882391988526
z 80998 3367 4.197623232602185 0.9743685858166007
z 80998 3520 4.9392739187537895 -0.015272225196017786
z 80998 3822 1.9185398406159295 2.134019069517663
z 80998 4850 4.55549576370509 -0.46978233116295565
z 80998 6639 1.8734734697037518 -1.9834376969448047
z 80998 6763 4.764470372158976 -1.0367056753046864
z 80998 7189 6.709354844363571 -0.9805428333223185
z 80998 7380 6.733509666455997 -0.28162994972386235
z 80998 7492 3.4394686844065037 -0.23879771963491692
z 80998 8132 6.54963530869762 0.42840889205803556
z 80998 8348 4.80723645701762 -0.6801748034385611
z 80998 8435 1.2766601830879147 1.6864664103091886
z 80998 10376 5.2209029902580415 0.32194241627044695
z 80998 10983 5.532314796985565 1.2954298506529955
z 80998 11511 7.761850471565654 0.5648408646345078
z 80998 11564 7.818912498494247 -0.5415075805364018
z 80998 12369 5.103902652711778 0.7217127710516618
z 80998 13319 8.27642900690595 1.182231613319063
z 80998 14485 7.402099388435741 -0.06805112912919942
z 80998 15428 1.6077258450653815 2.1917784390204513
z 80998 16111 4.565576944049508 -1.1643669252070536
u 80999 0.9730124231283731 -0.008732620081092698
x 80999 -551.8315116089315 383.5641589100127 -0.4584870135764265
z 80999 908 1.5570986425661495 0.4400876637975122
z 80999 1538 7.90439373794289 0.7988776244179325
z 80999 1674 6.464034213388513 1.8465215961916934
z 80999 3127 6.896739578073564 1.4165878871536108
z 80999 3254 7.416620252944192 -1.2496588763820013
z 80999 3367 3.7427376478440912 1.2005336224141878
z 80999 3520 3.9663366456821794 -0.009214960352596613
z 80999 4850 3.711757511567778 -0.5789709456883698
z 80999 6456 7.580015267422078 -0.2146373548401619
z 80999 6763 4.346523003383107 -1.2213595710857104
z 80999 7189 6.216751712832914 -1.1018264734214434
z 80999 7380 5.803775814773352 -0.3188037162748185
z 80999 7492 2.503298942636996 -0.32047721208245905
z 80999 8132 5.6810072870755945 0.5090343668340052
z 80999 8348 4.093593373520567 -0.8206778122672307
z 80999 8435 1.6953205300541354 2.3014716766742307
z 80999 10364 8.1124409259559 0.2699770762808633
z 80999 10376 4.310536138719338 0.40309519316979614
z 80999 10983 5.35455418647103 1.4801537962704545
z 80999 11511 6.962035979988482 0.6489701900184883
z 80999 11564 7.000653460353389 -0.6039528790315574
z 80999 12369 4.423727829088235 0.8770052750470976
z 80999 13319 7.962989653394266 1.3044915440352192
z 80999 14485 6.431360657758344 -0.06894710949930083
z 80999 15610 8.418598684075292 -0.6492908617682778
z 80999 16111 4.271209888042121 -1.366037023482493
u 81000 0.9723050292733563 -0.0023130986259415885
x 81000 -551.1988090644295 383.3030435110789 -0.3243234131279671
z 81000 132 8.238451173305634 -0.7910621675851113
z 81000 908 0.7949828556675947 0.9919726504535626
z 81000 1538 7.26058832144622 0.8974073490623606
z 81000 1674 6.794499678252711 1.986924507817502
z 81000 2334 8.492413734662904 0.34098004981500507
z 81000 3127 6.816578883477909 1.5603429816386676
z 81000 3254 7.168223247747529 -1.3763603842665382
z 81000 3367 3.5110727431733224 1.464082314805605
z 81000 3520 2.9940736546152054 -0.009518749913497437
z 81000 3637 8.034294743400986 -0.4539330765333993
z 81000 4850 2.9455677837907657 -0.7579429458496985
z 81000 6456 6.632981865316866 -0.24338547618017614
z 81000 6763 4.115173964110909 -1.442809474690589
z 81000 7189 5.840976249266878 -1.2484669281268697
z 81000 7380 4.889552297682428 -0.37863900241267956
z 81000 7492 1.6093547555150804 -0.5089782517701353
z 81000 8132 4.8557948543460325 0.6092879785147103
z 81000 8179 8.358044821539893 -0.4575096184968719
z 81000 8348 3.5027583261967496 -1.0226452287111654
z 81000 10034 7.997691947912932 -0.9512460937135194
z 81000 10364 7.1803799988207775 0.30856450949904835
z 81000 10376 3.4379394990532393 0.5168793389106114
z 81000 10983 5.355940244187055 1.6642781625026704
z 81000 11511 6.215997559390384 0.7461042042916066
z 81000 11564 6.224172744891992 -0.6903213872721174
z 81000 12369 3.8757608536764474 1.073597900446316
z 81000 13319 7.765096597941612 1.4279396513575637
z 81000 14485 5.461686266278621 -0.07869332883919355
z 81000 15610 7.665971577721628 -0.7236224001899956
z 81000 16111 4.182148755096551 -1.593313366166764
z 81000 16366 7.873115756451897 0.15904843305929628
u 81001 1.012265109141387 -0.005547151508890707
x 81001 -550.2636986361383 382.969641762827 -0.3606501531470583
z 81001 132 7.558907326558675 -0.8806250487756153
z 81001 908 0.8831619345580145 2.2888815514447503
z 81001 1538 6.678749630684517 1.0219772062254373
z 81001 1674 7.265336705585953 2.120098902463612
z 81001 2334 7.547085886819628 0.3917463723283734
z 81001 3127 6.883635900979633 1.7134746281790942
z 81001 3254 7.040217364761137 -1.5122807349654486
z 81001 3367 3.5517324543924396 1.757037455135949
z 81001 3520 1.9818446325710453 -0.0074168015864848336
z 81001 3637 7.136975863291166 -0.5102662301410374
z 81001 4850 2.314903328405343 -1.0567926528617533
z 81001 6456 5.655026041896056 -0.28050701995758587
z 81001 6763 4.107679933266105 -1.6840891836278913
z 81001 7189 5.6004135305674865 -1.4150485741658503
z 81001 7380 3.9654022069742725 -0.466934890644763
z 81001 7492 0.8747131302132277 -1.0991536371024648
z 81001 8132 4.06907146498135 0.7582587578337723
z 81001 8179 7.461907993944213 -0.5115819738066585
z 81001 8348 3.095449056872368 -1.2994671283914554
z 81001 10034 7.453140147529501 -1.056279089865591
z 81001 10364 6.224509991164571 0.36394978140877
z 81001 10376 2.6082001373252313 0.7163663050740059
z 81001 10983 5.545528321326967 1.8525321198106832
z 81001 11511 5.517768989511761 0.8768779006387852
z 81001 11564 5.479679380469632 -0.802282576382535
z 81001 12369 3.510384012056652 1.3357818048720107
z 81001 13319 7.689369335991339 1.5642138734847837
z 81001 14485 4.453000231542686 -0.09038866886333796
z 81001 15610 6.937757976358006 -0.8145262922398042
z 81001 16111 4.322291154607181 -1.824110873492671
z 81001 16366 6.876011275850888 0.18831687767551397
u 81002 0.9649972804703991 0.003273028081374627
x 81002 -549.4409751560041 382.6835542731438 -0.3086561036470079
z 81002 132 6.985598100635846 -0.9907707561851185
z 81002 1538 6.228523083578725 1.1511372759307825
z 81002 2334 6.664703014876197 0.4435642265079931
z 81002 3127 7.084013601276543 1.845482950651638
z 81002 3254 7.0514854729486975 -1.6526112987730492
z 81002 3367 3.84763288363285 2.0028742124667014
z 81002 3520 1.0169248564062914 -0.019280837280124974
z 81002 3637 6.31339837276501 -0.5884804943846449
z 81002 4850 2.0247763070947937 -1.4884406385996565
z 81002 6456 4.735811501905943 -0.340542017744188
z 81002 6763 4.325897074493342 -1.9108199836428277
z 81002 7189 5.535041522664717 -1.5914623114731805
z 81002 7380 3.1348584391144074 -0.609678452132314
z 81002 7492 0.9652845232841641 -2.202630471843837
z 81002 8132 3.431905819220469 0.9492290334486952
z 81002 8179 6.63816304836038 -0.5862905574645074
z 81002 8348 2.9868523752866545 -1.6194092941319826
z 81002 10034 7.030091702450744 -1.1794442797283649
z 81002 10364 5.33314041355941 0.4248540837881465
z 81002 10376 1.9829370830606023 1.0377221687122509
z 81002 10983 5.885823076167592 2.007481610751171
z 81002 11511 4.955080723005721 1.023675971402385
z 81002 11564 4.860010324290977 -0.94902556900839
z 81002 12369 3.4154974717066384 1.6107450101971272
z 81002 13319 7.741811676406439 1.6859090739176583
z 81002 14485 3.493212382555249 -0.11905043404070126
z 81002 15610 6.315962377978355 -0.9293392348566147
z 81002 16111 4.660177523864032 -2.0291291416298822
z 81002 16366 5.930485567893349 0.21524857464817293
u 81003 1.0163056999146178 -0.004848266307840921
x 81003 -548.8412568103089 382.4338769777359 -0.48034255219335886
z 81003 132 6.482360432164732 -1.1172292597802178
z 81003 1538 5.890420043794245 1.3143809424371256
z 81003 2334 5.764501771247043 0.5245346769777917
z 81003 3127 7.426666769288775 1.9823389484027745
z 81003 3254 7.203681687711194 -1.7888677238702027
z 81003 3520 0.017147788480365064 -1.5406288208033303
z 81003 3637 5.495508283459914 -0.6860945093594029
z 81003 4850 2.187257207946704 -1.9649457051593537
z 81003 6456 3.792064309929809 -0.42471287895889187
z 81003 7189 5.645775402184116 -1.7675817771826683
z 81003 7380 2.3722267242805173 -0.8517946696080312
z 81003 8132 2.960165191029023 1.2374519474169947
z 81003 8179 5.817262317481237 -0.677898601672017
z 81003 8348 3.1991373672561867 -1.9374863677996292
z 81003 10034 6.706155374070134 -1.3150065119901269
z 81003 10364 4.428276879378882 0.5249514370432764
z 81003 10376 1.710287703084943 1.5806765756639116
z 81003 11511 4.512974922484311 1.2223422907566812
z 81003 11564 4.3450134970109415 -1.1351311837588183
z 81003 12369 3.6045218933843692 1.9011582896989756
z 81003 13319 7.925518108032729 1.8184513018353554
z 81003 14485 2.4866252709389984 -0.16177828246670423
z 81003 15610 5.763473078241648 -1.0659908309968236
z 81003 16366 4.94303793677063 0.2645130781971683
u 81004 1.0210972826045819 0.011523681727356598
x 81004 -548.1425214218463 382.066695855833 -0.48732551896756604
z 81004 132 6.109963520892813 -1.2799696738755495
z 81004 1538 5.71155582840699 1.4763942516184478
z 81004 2334 4.903960060883145 0.6164327180934728
z 81004 3127 7.885735229566779 2.0900686658307928
z 81004 3254 7.496738938897209 -1.93359191496104
z 81004 3520 1.0208171206223737 -3.1305606071892367
z 81004 3637 4.754045521096813 -0.8350757508958342
z 81004 6456 2.8956519739818574 -0.5839258683805437
z 81004 7189 5.936057953139273 -1.9484118084483444
z 81004 7380 1.8709299089169447 -1.2887720585841616
z 81004 8132 2.7918281740369384 1.5780762830941821
z 81004 8179 5.066860562564587 -0.8170578786641647
z 81004 10034 6.5288996430322745 -1.4786488127194533
z 81004 10364 3.577796832277348 0.6555125643701523
z 81004 10376 1.9955191201654356 2.10630109617426
z 81004 11511 4.267650781572061 1.437155555154125
z 81004 11564 4.027843701454124 -1.3791852485958145
z 81004 13319 8.230037910250022 1.9276776129113813
z 81004 14485 1.489595000766481 -0.2878617106050383
z 81004 15610 5.350444803042817 -1.2458761432392647
z 81004 16366 3.964556607678397 0.3189387230471028
u 81005 0.9941464406980373 -0.0008256309243227894
x 81005 -547.5899849616201 381.78200975598753 -0.4641967998902503
z 81005 132 5.901838199423436 -1.4412059062068243
z 81005 1538 5.70477017811794 1.651598943527647
z 81005 2334 4.133230057707809 0.7568466689329645
z 81005 3254 7.90402083739276 -2.0506477756705417
z 81005 3637 4.152427156053254 -1.0126164848962942
z 81005 6456 2.137378783372948 -0.8422557508021882
z 81005 7189 6.36963635028156 -2.093203754581026
z 81005 7380 1.8579464739656766 -1.8276454133106483
z 81005 8132 2.9707463004550196 1.9201202543234812
z 81005 8179 4.445644919775381 -0.9799505838659233
z 81005 10034 6.512680957492594 -1.6304089542256057
z 81005 10364 2.855075917026731 0.870334371975864
z 81005 11511 4.251355922249192 1.6718779720752686
z 81005 11564 3.960234299065681 -1.6273424111579264
z 81005 14485 0.6057963411725066 -0.7709539145153239
z 81005 15610 5.120092067092724 -1.4300852100401176
z 81005 16366 3.0367568714919746 0.42272463401729743
u 81006 1.0256097210309227 0.001398784243461966
x 81006 -546.8223330590135 381.39437439063016 -0.4710225254968563
z 81006 132 5.858970541881364 -1.6170860892759171
z 81006 1538 5.876446416634984 1.8250591183786629
z 81006 2334 3.459441002823353 0.9602903873205006
z 81006 3254 8.42734306892381 -2.1601736490767647
z 81006 3637 3.7132632826298346 -1.2505983015900317
z 81006 6456 1.6442661963815246 -1.3280786304682044
z 81006 7380 2.339777063208702 -2.2667679921452955
z 81006 8179 3.967502106250049 -1.1978151994037958
z 81006 10034 6.653728613321575 -1.7862816800820207
z 81006 10364 2.3292372824543857 1.2120755046586709
z 81006 11511 4.472115008682183 1.9006870180379023
z 81006 11564 4.14730027611837 -1.8782114402478194
z 81006 14485 0.726776959578186 -2.5220356062033025
z 81006 15610 5.079523005517835 -1.6327753659462114
z 81006 16366 2.1427185067347554 0.6186629185613826
u 81007 1.0037563587439695 0.007135352121302436
x 81007 -546.2128526195711 381.0663355696053 -0.5164965155707448
z 81007 132 5.993432680144577 -1.792278982519762
z 81007 1538 6.202154314019721 1.9753537948461535
z 81007 2334 2.995599547270903 1.2305595865159171
z 81007 3637 3.5319677690246496 -1.5311932336961673
z 81007 6456 1.711499921998 -1.9414582382421717
z 81007 8179 3.7246153042840526 -1.4589859985614466
z 81007 10034 6.941344643778321 -1.9350396010781998
z 81007 10364 2.18532303093552 1.6488804486188071
z 81007 11511 4.887257091082946 2.0893435892823513
z 81007 11564 4.555793271975527 -2.096672750480664
z 81007 15610 5.241849865905453 -1.8321703143817831
z 81007 16366 1.4441709418908073 1.02420385985711
u 81008 0.9851821224089404 0.005664634515533528
x 81008 -545.224198019811 380.5660250676011 -0.42045822458886484
z 81008 132 6.286385641114963 -1.9513347350320958
z 81008 1538 6.649480576390519 2.106479148273168
z 81008 2334 2.8211257163327117 1.559997023507215
z 81008 3637 3.6317403602985032 -1.811379221356237
z 81008 6456 2.2650072927924567 -2.3640691601839725
z 81008 8179 3.747686007275569 -1.729037663329932
z 81008 10034 7.352641342906314 -2.0660963233091243
z 81008 10364 2.4637242587888593 2.053361509215189
z 81008 15610 5.580747879157692 -2.009077026126996
z 81008 16366 1.2531080160526968 1.7533980096998123
u 81009 1.0235393580998766 -0.014590389408747264
x 81009 -544.4419304134728 380.28662906603483 -0.2656230184356385
z 81009 132 6.7274537633656175 -2.078889792666546
z 81009 2334 2.997687158667525 1.9230337181771553
z 81009 3637 3.9944731640404805 -2.0487416309953086
z 81009 8179 4.030681295555958 -1.9682094070218246
z 81009 10034 7.884539969958035 -2.1664202441031497
z 81009 16366 1.7612758819595005 2.3753263023968723
u 81010 1.018111068506437 0.0067601650639919466
x 81010 -543.4656762341951 380.1024416761524 -0.10732801181496265
u 81011 1.0567870231013299 -0.00366983318566927
x 81011 -542.5884166087735 380.023491829198 -0.07218037755910212
u 81012 0.9485931116950108 0.004692295331593939
x 81012 -541.8207987985958 379.9303077851717 -0.16942505094272553
u 81013 1.022064553165915 -0.0030504665333702338
x 81013 -540.7461813701304 379.91356003698286 0.1382578801831711
u 81014 0.9744271391302212 0.002553305449036877
x 81014 -539.823653792683 380.10223820422584 0.2652238265223956
u 81015 1.0939329376298008 -1.5707963267948966
x 81015 -538.6127901074182 379.63652172915255 -0.9995710237199136
u 81016 1.044449730596835 -0.010123654952423327
x 81016 -537.9827204886643 378.76256212682904 -0.8927421720359998
u 81017 0.9851494662283917 -0.00841075251416678
x 81017 -537.2327176639598 377.7587615474639 -0.9654843512775573
u 81018 1.0224924867679734 -0.0013871116528562455
x 81018 -536.6832624911395 376.9515625837436 -0.9808067070882265
u 81019 1.0132114177628182 0.004242000930205474
x 81019 -536.0429870348306 375.99685759143983 -0.9792718005674024
u 81020 1.0136270734683386 0.008156104634917977
x 81020 -535.4843360033036 375.20531805347935 -0.9331345246389073
u 81021 1.0022081131360931 0.005076194832899377
x 81021 -534.8090259116703 374.2474375132132 -0.9803045315960395
u 81022 0.9405928517653306 0.003179533558884596
x 81022 -534.2688240531497 373.31792467926897 -1.1083754617353696
u 81023 1.0138130800226999 0.008456882003561126
x 81023 -533.6442393044662 372.1637159685847 -1.0411912841159605
u 81024 1.0646296187157813 -0.000505270895534729
x 81024 -533.0647254782854 371.3088270848479 -0.9089474511510289
u 81025 0.9687669378843008 0.0005369855060271337
x 81025 -532.6139717907241 370.749635671913 -0.8757691832656684
u 81026 1.0068416439497763 -0.009354356262026199
x 81026 -531.7912223956196 369.9965935617589 -0.6066120594344411
u 81027 1.004185082674375 0.0025757963016398776
x 81027 -531.0972442371325 369.49470685610936 -0.6456458369219171
u 81028 1.0374688882940526 0.006901687707330087
x 81028 -530.2618033492206 368.81132148915793 -0.7255877717374375
u 81029 0.9840723618994328 -0.00841723045416069
x 81029 -529.6155038482016 368.09072244011566 -0.9538142773159919
u 81030 0.9376468543113861 0.007717640272850735
x 81030 -529.1953950061833 367.5874488090934 -0.7966280971831043
u 81031 0.9849382205688292 -0.007251423318935336
x 81031 -528.7176285088007 367.09600339642446 -0.8023932380381611
u 81032 1.0006118563233377 0.0004792557278361111
x 81032 -528.1996617879739 366.50900761170766 -0.8931846493307889
u 81033 1.0258221060171249 -0.0065768208767081685
x 81033 -527.2940659446282 365.7242542498101 -0.5348752014918206
u 81034 0.9722573813419438 -0.011576028464287628
x 81034 -525.9588475711948 365.00136273917667 -0.4575628717911986
u 81035 1.0179290309860425 0.008174445464529525
x 81035 -525.1238191307 364.5141511874744 -0.5987854971331421
u 81036 1.0485714073473165 0.011434725733383526
x 81036 -524.2407144101056 363.76552009772945 -0.8075596575243025
u 81037 0.9880838648034898 0.00839568295909749
x 81037 -523.5869118888209 363.0958538240098 -0.787208511769748
u 81038 0.9927283599733352 0.0008160104211309135
x 81038 -522.8882360673293 362.3894638274201 -0.7945682224778885
u 81039 0.9903194790567879 0.006357027791058822
x 81039 -522.2623507789419 361.80228070723786 -0.7124410261035385
u 81040 1.0488539454076728 0.009434320445842973
x 81040 -521.6296179080979 361.26651367412654 -0.6927683342224737
u 81041 0.9755473442430384 0.013705141756960549
x 81041 -521.2001789829759 360.8677705072217 -0.8039338674443766
u 81042 0.9754528103473816 -0.0016340225822964222
x 81042 -520.5467050915136 360.18122058280665 -0.8162187733615158
u 81043 0.9984700415465952 -0.005716933274663821
x 81043 -519.925197027041 359.4823560936666 -0.8716173992435321
u 81044 1.049045896786166 -0.0004852607033810521
x 81044 -519.2773397047971 358.6295878684105 -0.9706009032220551
u 81045 1.0309138700934453 -0.0030139210441695622
x 81045 -518.7011160821371 357.84549516591494 -0.903468140282591
u 81046 1.0541876629092195 0.013647675276937108
x 81046 -518.0052926303031 356.968447865214 -0.8967535757327303
u 81047 0.9977102199814328 0.0014036148801153706
x 81047 -517.4773345688689 356.1349327935681 -1.1155886656106322
u 81048 1.0100823612736436 0.005717440525041223
x 81048 -516.9693321950598 354.8253178901405 -1.2859362923584485
u 81049 1.1274752467010434 1.5707963267948966
x 81049 -516.0737839820281 354.30611191611877 0.23512299909200074
